,0h-1,0h-10,0h-11,0h-12,0h-13,0h-14,0h-15,0h-16,0h-2,0h-3,0h-4,0h-5,0h-6,0h-7,0h-8,0h-9,8-144h-1,8-144h-10,8-144h-11,8-144h-12,8-144h-13,8-144h-14,8-144h-15,8-144h-16,8-144h-2,8-144h-3,8-144h-4,8-144h-5,8-144h-6,8-144h-7,8-144h-8,8-144h-9,8-24h-1,8-24h-10,8-24h-11,8-24h-12,8-24h-13,8-24h-14,8-24h-15,8-24h-16,8-24h-2,8-24h-3,8-24h-4,8-24h-5,8-24h-6,8-24h-7,8-24h-8,8-24h-9,8-72h-1,8-72h-10,8-72h-11,8-72h-12,8-72h-13,8-72h-14,8-72h-15,8-72h-16,8-72h-2,8-72h-3,8-72h-4,8-72h-5,8-72h-6,8-72h-7,8-72h-8,8-72h-9,P-144h-1,P-144h-10,P-144h-11,P-144h-12,P-144h-13,P-144h-14,P-144h-15,P-144h-16,P-144h-2,P-144h-3,P-144h-4,P-144h-5,P-144h-6,P-144h-7,P-144h-8,P-144h-9,P-24h-1,P-24h-10,P-24h-11,P-24h-12,P-24h-13,P-24h-14,P-24h-15,P-24h-16,P-24h-2,P-24h-3,P-24h-4,P-24h-5,P-24h-6,P-24h-7,P-24h-8,P-24h-9,P-72h-1,P-72h-10,P-72h-11,P-72h-12,P-72h-13,P-72h-14,P-72h-15,P-72h-16,P-72h-2,P-72h-3,P-72h-4,P-72h-5,P-72h-6,P-72h-7,P-72h-8,P-72h-9,S-144h-1,S-144h-10,S-144h-11,S-144h-12,S-144h-13,S-144h-14,S-144h-15,S-144h-16,S-144h-2,S-144h-3,S-144h-4,S-144h-5,S-144h-6,S-144h-7,S-144h-8,S-144h-9,S-24h-1,S-24h-10,S-24h-11,S-24h-12,S-24h-13,S-24h-14,S-24h-15,S-24h-16,S-24h-2,S-24h-3,S-24h-4,S-24h-5,S-24h-6,S-24h-7,S-24h-8,S-24h-9,S-72h-1,S-72h-10,S-72h-11,S-72h-12,S-72h-13,S-72h-14,S-72h-15,S-72h-16,S-72h-2,S-72h-3,S-72h-4,S-72h-5,S-72h-6,S-72h-7,S-72h-8,S-72h-9
UT_HILIC_POS_10611,16.751570471296414,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,19.058918062504134,,,,,,,,17.912266780127617,18.869462903904708,18.76328240389116,,,,,,16.880222518977906,,,,,,,,16.84895932142092,16.97906691105341,17.10549933784863,,,,,,17.805852863544118,,,,,,,,17.70119895984326,18.1989929025356,18.037975694373408,,,,,,19.180361440211012,,,,,,,,19.50017775345829,19.828579307311475,19.744052731136325,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,16.53024675025269,,,,,,,,17.890623326488114,17.354168011071618,17.51493568321975,,,,,,18.68730210187207,,,,,,,,18.07522477100248,18.5361259993175,18.41682135575527,,,,,,-0.906871299691388,,,,,,,,16.732898897983166,17.084336296223967,17.561400651312372,,,,,,17.21570001782295,,,,,,,,16.864887391786223,17.84220300183773,17.740824946443055,,,,,
UT_HILIC_POS_42355,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,17.439301477342337,,,,,,,,16.824472151530056,16.758793032319335,17.38659281257424,,,,,,15.938417345860167,,,,,,,,16.177094022789362,16.970308766574476,-0.906871299691388,,,,,,16.394282915943652,,,,,,,,17.0675014813214,17.129906211921764,17.40392881650604,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,
UT_HILIC_POS_40082,21.592907279960986,,,,,,,,22.55016949795745,22.554536392356166,23.32862151810338,,,,,,19.993213449769264,,,,,,,,19.696090527815134,19.901753129117093,20.155020899637385,,,,,,21.15382289752643,,,,,,,,21.782583560659486,21.491492025169126,21.807995066511335,,,,,,21.258863421076423,,,,,,,,20.390321699465083,21.415092257515678,21.179131262593476,,,,,,24.390087853976567,,,,,,,,-0.906871299691388,15.113762673526985,17.007841313405116,,,,,,15.08545793588958,,,,,,,,15.080083629636261,15.25415927458446,20.212783595141715,,,,,,15.507181723816137,,,,,,,,14.729774042997208,14.970848847241891,16.82641193721101,,,,,,20.746374164206863,,,,,,,,20.93367005458959,21.746210780953476,21.315019063370553,,,,,,20.371728263054727,,,,,,,,21.17891232619898,21.036173746732704,21.95613179800866,,,,,,21.148062671515387,,,,,,,,21.112471323997905,21.514363476342815,21.330805410250175,,,,,
UT_HILIC_POS_14622,17.675853550473665,,,,,,,,18.367860490575143,18.57503310541661,18.588026717677515,,,,,,17.211283370151758,,,,,,,,16.720083902416903,16.735041033193784,17.254858110406445,,,,,,17.115048935047074,,,,,,,,17.450751984814264,17.228286598589076,17.285100542101034,,,,,,16.988648022096825,,,,,,,,17.259062978815933,17.489436641548807,17.296479364968754,,,,,,22.36504805455938,,,,,,,,22.58804377409334,22.30939669263899,22.408805898466753,,,,,,23.031326641217795,,,,,,,,22.609908587920497,22.961073666828273,22.852623800066556,,,,,,22.634058785845195,,,,,,,,22.86579631429564,22.97256047763927,23.02448567670216,,,,,,17.057210573118436,,,,,,,,16.777836540488444,17.435263957471683,17.040047367636273,,,,,,17.369769426197973,,,,,,,,17.579040838677408,17.739213518126572,18.39254047849818,,,,,,17.211870428007536,,,,,,,,17.21640806586186,17.46515033607697,17.314208732898614,,,,,
UT_HILIC_POS_40912,21.327663815379296,,,,,,,,22.391537295139674,22.709882504880184,22.900123766749857,,,,,,18.429596105695232,,,,,,,,18.102216814451285,18.659012021635224,18.483299750871407,,,,,,19.847409600039494,,,,,,,,20.023372646046187,19.625589707374296,19.620509091691723,,,,,,18.805139075337177,,,,,,,,18.04711608201203,19.185944317171632,19.39908929622621,,,,,,15.168004121673814,,,,,,,,16.042826954727964,15.499850401725247,16.086682358238793,,,,,,19.553821631434687,,,,,,,,19.285123576533223,19.393256581266996,19.485893286633196,,,,,,17.250805156227177,,,,,,,,17.56472856007047,17.172646271635845,17.787465102190133,,,,,,19.048850822492845,,,,,,,,18.912442926377835,19.196721123210313,19.02487790837695,,,,,,19.501459555141015,,,,,,,,19.98590245929845,20.228037958723558,21.51259927840975,,,,,,19.927613862852642,,,,,,,,19.801655380828063,19.788967274735565,19.935853496120526,,,,,
UT_HILIC_POS_44398,17.458723641909856,,,,,,,,18.92160835114577,18.683224648430336,19.438537561501683,,,,,,17.195153979428472,,,,,,,,17.362173972662553,17.589480424912463,17.531039556722398,,,,,,17.08891263930485,,,,,,,,17.707808690839208,17.094186989109495,17.49730111821024,,,,,,16.565278089511807,,,,,,,,16.278074361023457,16.77437617371397,16.703272175131346,,,,,,19.015722659498017,,,,,,,,18.92346038720671,18.74667393091695,19.049356686090984,,,,,,17.886483226264634,,,,,,,,17.971249005828696,18.124149590184675,18.126229306526923,,,,,,18.517048039312623,,,,,,,,18.962243734767338,18.643525628219116,18.973612060224312,,,,,,18.20150191602842,,,,,,,,18.139056959992658,18.75685474658774,18.440392298854587,,,,,,17.024801174611543,,,,,,,,17.90332512704806,17.81963575490185,18.5513753478836,,,,,,17.380008122496914,,,,,,,,17.315972981247903,17.93927278583395,17.805360920294063,,,,,
UT_HILIC_POS_14776,18.333926337805828,,,,,,,,18.87482181559504,19.58570160745154,18.946940247094542,,,,,,17.099783380680858,,,,,,,,16.541193891108488,17.27728612861674,16.683731182552666,,,,,,17.311645798856116,,,,,,,,17.20008498278272,17.058548823999075,17.038586819206294,,,,,,16.31165165205032,,,,,,,,16.53894609971223,16.787573315218463,16.72160549606912,,,,,,21.60731821176479,,,,,,,,21.544507369661034,21.134281664420545,21.244282819234215,,,,,,19.97862346605659,,,,,,,,19.666820274436105,19.594489176728494,19.75821843167871,,,,,,20.472235880107302,,,,,,,,20.87124515257197,20.822824889650573,20.942597403628852,,,,,,16.67599285736617,,,,,,,,16.487238680924655,17.05623253523005,16.22808344253627,,,,,,17.054608981107066,,,,,,,,17.320098118037002,17.075551641755435,17.96916068906457,,,,,,17.178984664563117,,,,,,,,17.1298629571612,17.00462801048567,17.00110510863065,,,,,
UT_HILIC_POS_50403,19.334514575709434,,,,,,,,20.03626646159021,20.01028427974311,20.586932672242323,,,,,,19.22636632695691,,,,,,,,19.098244427994924,19.48819858698353,19.372376756352008,,,,,,18.24771922488384,,,,,,,,18.474124588433757,18.323077636618525,18.575721669808367,,,,,,18.542005955797908,,,,,,,,18.19562437822259,18.82061390470976,18.723220299514868,,,,,,18.170923689922045,,,,,,,,18.285681439453025,17.976449618377096,18.318640777175563,,,,,,18.357422622224913,,,,,,,,18.110334856623716,18.173428566171363,17.909504754211145,,,,,,18.01354213421879,,,,,,,,18.37149854146868,18.076870907649386,18.059853205901998,,,,,,19.49416845672088,,,,,,,,19.444227719109247,19.8687930206922,19.67908848028521,,,,,,18.663983103531802,,,,,,,,18.915610411924604,19.089615218429685,19.460432018114023,,,,,,18.688770733068576,,,,,,,,18.711523742732357,19.295163335582767,19.12082687984476,,,,,
UT_HILIC_POS_74914,19.554362026347597,,,,,,,,21.159838392704543,20.8279383901726,20.376104080973064,,,,,,23.809529207300614,,,,,,,,23.617072816779228,23.90606933965818,23.901287034953018,,,,,,21.581684459051605,,,,,,,,22.421383782822883,21.649017893632575,22.147540023487732,,,,,,22.42189557747049,,,,,,,,22.705765571169508,22.88190455926864,22.719830595699406,,,,,,20.427878639176498,,,,,,,,19.965509667449425,20.515904034716485,20.537494272294015,,,,,,18.501356996920464,,,,,,,,18.46431688110657,18.756965996519448,18.73577921319929,,,,,,20.997659689116116,,,,,,,,23.837544109963506,23.421109192953512,22.308457080277392,,,,,,23.883501517848035,,,,,,,,24.27735310293605,23.99341465385811,24.253279810849953,,,,,,21.762699468591435,,,,,,,,22.243880576235266,22.37427829647241,23.118535106859785,,,,,,22.760827944166557,,,,,,,,22.729382487597515,22.957361665633446,22.919532501031735,,,,,
UT_HILIC_POS_86097,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,16.383398861798465,,,,,,-0.906871299691388,,,,,,,,15.804531756169704,-0.906871299691388,15.330042581436931,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,-0.906871299691388,,,,,,,,-0.906871299691388,-0.906871299691388,-0.906871299691388,,,,,,17.817207527504642,,,,,,,,17.14474615836487,17.548350824851028,17.376911265553044,,,,,,17.124003546716924,,,,,,,,16.93280317253033,16.381451698378108,17.364917772196875,,,,,,-0.906871299691388,,,,,,,,15.622564075190903,15.92970109087363,-0.906871299691388,,,,,,14.954222488083586,,,,,,,,15.41389450946575,15.672039173783626,16.924861088919855,,,,,,-0.906871299691388,,,,,,,,15.311169304675799,15.498987537105597,-0.906871299691388,,,,,
UT_HILIC_POS_54477,15.629668333537342,,,,,,,,16.148053284521637,16.327754017904326,16.286215889588714,,,,,,15.81735864323088,,,,,,,,16.05635829288923,16.054392680034447,16.05173489841733,,,,,,15.721723769073485,,,,,,,,15.893413099324425,15.810396006454916,15.759712879716108,,,,,,15.987256372164778,,,,,,,,15.72164474349085,16.07645258166726,16.13893211086089,,,,,,20.9851457341594,,,,,,,,20.948214784793205,20.425871934449194,20.498718243702932,,,,,,17.777225772523046,,,,,,,,17.034935949354068,17.327053034950833,17.627687410586475,,,,,,19.09882140645485,,,,,,,,20.816473945972376,20.89301120679922,19.3812449640743,,,,,,15.964884957441575,,,,,,,,15.866454293202514,16.028626559537887,15.933172185467185,,,,,,15.560754354870273,,,,,,,,15.564531910711207,15.956776618349249,16.151212009558673,,,,,,15.830717019638222,,,,,,,,15.875799401474163,15.796580619444754,15.587075537477695,,,,,
UT_HILIC_POS_86269,21.878306989091843,,,,,,,,23.1533211681276,22.398738734752705,21.008442437253898,,,,,,23.08867551729465,,,,,,,,22.83255349237161,23.319375679605454,23.415370161360748,,,,,,21.9877951946061,,,,,,,,22.905102060270654,22.326757941951076,22.884262298506997,,,,,,21.520766274722178,,,,,,,,21.60906440853015,21.973630738876064,21.963077574503632,,,,,,21.821829051854706,,,,,,,,21.246564622473255,21.07848767493812,21.1004214103532,,,,,,24.824366407022588,,,,,,,,24.517600672272174,24.92004976494609,24.81708163249571,,,,,,24.166776808909763,,,,,,,,24.402857886369464,24.086132012632845,24.620201252135754,,,,,,22.55755917425928,,,,,,,,22.925864070913036,23.08062123996867,23.109793838004364,,,,,,22.423382167328928,,,,,,,,23.07471836163083,23.14328869372971,23.84098417100212,,,,,,22.360515449913443,,,,,,,,22.426842372774747,23.10017675121028,23.017934375623955,,,,,
UT_HILIC_POS_63258,21.79642711815783,,,,,,,,23.113537113388755,22.386554960964407,23.82036996313945,,,,,,20.918554574710697,,,,,,,,20.794064872450825,21.053865045179663,21.2198795823409,,,,,,21.897260961773092,,,,,,,,22.47269108711079,22.093911555657215,22.386122199073757,,,,,,21.44027863403823,,,,,,,,21.231712506128822,21.565123374173407,21.539737775670552,,,,,,25.162591551891627,,,,,,,,25.060530200459223,24.61649040091872,24.724654047540778,,,,,,22.286036809911373,,,,,,,,21.99414139836781,22.259914767052727,22.223780930520665,,,,,,22.03004017555859,,,,,,,,23.642189775258295,23.50020073961592,22.64564699948926,,,,,,22.0307125941955,,,,,,,,22.167194085587475,22.492952510190094,22.392453692119602,,,,,,22.090558119743825,,,,,,,,22.537898741420324,22.700047650263098,23.338141700995315,,,,,,21.94402318138706,,,,,,,,22.065694531273586,22.554389894283695,22.623786623967195,,,,,
UT_HILIC_POS_54158,16.560500919889762,,,,,,,,17.428815441669624,17.541640322376413,18.37674130701995,,,,,,15.54908474538117,,,,,,,,15.884649477323677,15.870667320490002,16.084812746769327,,,,,,15.300605739100023,,,,,,,,15.940578846934466,15.815991254249873,16.017455118626298,,,,,,15.37224748493524,,,,,,,,15.34622249156603,15.062144484603214,15.552333238014679,,,,,,17.438569906160062,,,,,,,,17.124812962556927,17.472307048831208,17.578766424258927,,,,,,20.684776951850665,,,,,,,,20.217122300201712,20.675942737370224,20.441746765807775,,,,,,19.056736769998846,,,,,,,,18.98710731924222,18.62531144798071,19.55901366713793,,,,,,16.166551680609967,,,,,,,,16.19353498562283,16.898273787020692,16.357665054368468,,,,,,15.247384435580434,,,,,,,,15.576494975650435,15.848352018486421,16.66070513972144,,,,,,15.642738231624433,,,,,,,,16.016600693862102,16.670566077860503,16.18181458266743,,,,,
UT_HILIC_POS_13401,19.82618303166606,,,,,,,,20.375882392345034,20.795315017555353,21.02349258339028,,,,,,17.733979595056674,,,,,,,,18.545873111131215,18.673978005621063,18.511426682737124,,,,,,18.0464669945788,,,,,,,,18.996292357081206,18.611418293712063,18.91273616334731,,,,,,18.655816000079383,,,,,,,,18.397990421868027,17.66500538200877,18.48245788932172,,,,,,18.823850284359523,,,,,,,,19.084497258609876,18.34580639198619,18.894185048462163,,,,,,18.0573517422828,,,,,,,,18.534248160178755,18.749082136915153,18.813968403816666,,,,,,18.378147164506203,,,,,,,,18.805759708211824,18.00615193377676,18.914122399212946,,,,,,18.42780510143635,,,,,,,,19.041805111901283,19.47132543194984,19.179580151473512,,,,,,18.693211961109515,,,,,,,,19.05463015054235,19.10696222812067,19.85440730396397,,,,,,18.872871644444352,,,,,,,,18.3390779551925,19.114101716723976,18.822678496315095,,,,,
UT_HILIC_POS_59598,22.22545091049799,,,,,,,,23.002169992145344,22.449720449401436,22.69376428319276,,,,,,22.220469110919492,,,,,,,,22.016005708980146,22.626819136277053,22.715390722988047,,,,,,20.523221563733195,,,,,,,,20.56330130598449,21.003547969772182,21.2854211280103,,,,,,20.836394364844168,,,,,,,,21.007730714800445,20.674348667974044,20.308643552037704,,,,,,23.07601521496118,,,,,,,,23.2454563791555,22.61559304508503,22.862103253128055,,,,,,21.307138814782338,,,,,,,,20.99292672217622,21.374652785748754,21.219630469923644,,,,,,21.388015708237695,,,,,,,,21.566163324604634,21.364744364627718,21.668390103198217,,,,,,23.75248059202973,,,,,,,,23.762242421250818,23.908973612568236,23.945777085611905,,,,,,21.831324564748577,,,,,,,,22.160094997911287,22.001711759316,21.433184521371814,,,,,,21.643514055078878,,,,,,,,21.771143655561122,22.208059279554753,22.236638620158207,,,,,
UT_HILIC_POS_87801,16.63702981187191,,,,,,,,17.770945222502036,16.96688059801618,18.172498610255982,,,,,,19.036031912331932,,,,,,,,19.11679590036497,19.458653922403094,19.473844847706406,,,,,,16.505485168023448,,,,,,,,17.5028170452011,17.336610636796042,16.957973754139868,,,,,,17.68041124168737,,,,,,,,17.57723289901148,17.930118567164815,17.927083305788624,,,,,,21.1959933034801,,,,,,,,21.698877502996076,21.18804233266374,19.964497486339063,,,,,,18.88286624435595,,,,,,,,17.748569397846893,18.841616187509963,18.857962685619768,,,,,,20.96420582599731,,,,,,,,21.87593536582113,21.373084981922876,22.423080379822515,,,,,,19.1280709701722,,,,,,,,19.686242323055385,19.76705047263889,19.720740580365543,,,,,,16.6805717416642,,,,,,,,17.435826419665784,18.023877236129657,18.328240058497503,,,,,,18.14074006875564,,,,,,,,18.18061724369483,18.861742901904755,18.543797248150707,,,,,
UT_HILIC_POS_69852,14.660580252805824,,,,,,,,15.302082456503912,14.869285280928018,15.026064746813464,,,,,,14.798875199105423,,,,,,,,14.963731854085362,14.684227346102432,14.610591185687753,,,,,,14.204846360980545,,,,,,,,14.7417591088901,14.90019184875244,14.653106941739361,,,,,,14.846753325997026,,,,,,,,14.46058048848298,14.201744346968601,15.002124305925891,,,,,,21.21975878266345,,,,,,,,21.27854542234496,21.445110351557403,21.617736033624908,,,,,,19.855264580684032,,,,,,,,19.127163357618777,19.74567645742681,19.82602403345129,,,,,,20.890457113190536,,,,,,,,21.474119586464315,21.177375251212542,21.4872734264754,,,,,,14.85665156426661,,,,,,,,15.559960378538502,15.753967261048064,15.430439026336122,,,,,,14.930843346255104,,,,,,,,14.765082590183724,14.912698604276908,15.207483013126197,,,,,,14.612380779791943,,,,,,,,14.573241254078074,15.356874104467376,15.0673926793098,,,,,
UT_HILIC_POS_74605,18.219138971462495,,,,,,,,19.651172159568205,19.694756434353422,19.778458343782333,,,,,,17.170960549236824,,,,,,,,16.908102429362625,17.098191267546287,16.977536630246203,,,,,,16.884724066204924,,,,,,,,17.40950712277612,16.705604310687715,17.208514821236843,,,,,,16.956644550160448,,,,,,,,16.4032911258347,16.758294926008052,17.056585645074364,,,,,,17.256420085959217,,,,,,,,17.482842454721563,17.763711112327822,17.61789291895959,,,,,,17.927995555723026,,,,,,,,17.334111500365328,17.903773601898887,17.7966747812094,,,,,,17.41017323356898,,,,,,,,18.2050374804109,17.81259987684141,17.91963384118559,,,,,,17.710350610266925,,,,,,,,17.4233685632399,18.334542813825966,17.821296284153068,,,,,,17.030854615802053,,,,,,,,17.562356322979184,17.81401335626865,18.93496240966504,,,,,,17.2326561666758,,,,,,,,17.10769645006594,17.550237018224937,17.427629086570963,,,,,
UT_HILIC_POS_55410,18.143403643255223,,,,,,,,19.467586446473454,18.987123117005197,19.78492962636829,,,,,,17.480861658919082,,,,,,,,17.202305125249907,17.64779117932787,17.417240798658185,,,,,,17.194205602222944,,,,,,,,17.853008251688447,17.24889681362514,17.894351217745527,,,,,,16.234787499374445,,,,,,,,15.919031128965049,16.597597077664176,16.54354844367038,,,,,,18.281869460737955,,,,,,,,17.65212911844083,18.255799674653566,18.110404904779376,,,,,,21.81912386340691,,,,,,,,20.924827795401065,20.909809236752075,21.132783360814102,,,,,,19.64403880452981,,,,,,,,18.63120036513763,18.53332296357271,19.421865023829543,,,,,,17.017908427891648,,,,,,,,16.951786474273067,17.201252302350785,17.014493035990622,,,,,,17.19215042608287,,,,,,,,17.618517278677206,17.88541540361651,18.526750084267334,,,,,,16.58294727336063,,,,,,,,16.414826922112464,17.088721790746707,17.04059207044678,,,,,
UT_HILIC_POS_20951,20.364226582156114,,,,,,,,22.20517531462243,21.668701722788562,23.18502527089283,,,,,,20.770740665661968,,,,,,,,19.416251309858822,20.81867766000306,18.370944770820014,,,,,,18.83582056878078,,,,,,,,19.194228426954933,19.06371842952555,19.52277843563741,,,,,,19.54503270630614,,,,,,,,18.842563839213618,18.274056867379834,18.760157194452766,,,,,,19.393607482253223,,,,,,,,19.388573371079598,19.317009679117,18.766962248574472,,,,,,20.213098878462315,,,,,,,,19.729987022934917,20.289139715915322,20.159849168886257,,,,,,19.582097315827653,,,,,,,,20.18929987210463,19.68476906019129,19.793432328355763,,,,,,18.92158760658742,,,,,,,,19.31219873217203,19.31876477151006,18.97907250609068,,,,,,19.68408819499394,,,,,,,,20.446032237444573,20.740139624000726,21.328479905613783,,,,,,18.61696818094083,,,,,,,,18.45779755132465,19.510169688500486,19.778321416671584,,,,,
UT_HILIC_POS_57090,24.68355943986274,,,,,,,,25.568122894833103,25.123202752933363,25.790956749321683,,,,,,23.20802458880412,,,,,,,,23.012732451361916,23.309356027646665,23.23848725219119,,,,,,23.656620600779927,,,,,,,,23.924471023136878,23.867342658389493,24.04801883377377,,,,,,22.65477990297828,,,,,,,,22.163972994756865,22.771940555511854,22.698912762772764,,,,,,24.37628002406136,,,,,,,,23.7765504010251,24.315494967903426,24.39793870885547,,,,,,27.880384893953032,,,,,,,,27.55383209057526,27.97528238503334,27.833197812169768,,,,,,25.749725576413088,,,,,,,,26.04724504523566,25.584874442916576,26.71484133906866,,,,,,23.146697315152505,,,,,,,,23.180347780704786,23.12425070601946,23.302771523262177,,,,,,23.623999450031114,,,,,,,,24.05415515452992,23.98460377119319,23.390025908754243,,,,,,22.821262587873157,,,,,,,,22.853814379871874,23.125770376709205,23.08974318720271,,,,,
UT_HILIC_POS_55328,25.240939417258797,,,,,,,,26.3458639605734,26.07189897130294,26.944879583883953,,,,,,24.327219572274718,,,,,,,,24.093632910579025,24.376901973449918,24.281304098680394,,,,,,24.2312384692995,,,,,,,,24.812835952382287,24.36512069562232,24.74388472635066,,,,,,23.39041052982004,,,,,,,,22.931724552292792,23.624943340725608,23.552039324952563,,,,,,25.2193456540264,,,,,,,,24.708260256927282,25.184645503771097,25.14316060655999,,,,,,28.386681136808907,,,,,,,,27.95856964049874,27.99255722493567,28.204325613750576,,,,,,26.44089514046921,,,,,,,,25.742529582781728,25.684763385359656,26.40722639460535,,,,,,24.011217187070454,,,,,,,,23.97420502791542,24.304287254833167,24.149198065796643,,,,,,24.15109491123898,,,,,,,,24.668095625755413,24.744072647572366,25.516301302564347,,,,,,23.766924142065957,,,,,,,,23.694751397941864,24.13317169448946,24.04551705205248,,,,,
UT_HILIC_POS_82463,16.374877893147776,,,,,,,,17.391268598699817,17.441758657999593,15.135635867088642,,,,,,21.317289496968517,,,,,,,,20.923576883834922,21.760751535307115,21.80286664982806,,,,,,15.976474108787293,,,,,,,,16.162747316413487,15.476908339830237,15.89466588021495,,,,,,16.489478586237095,,,,,,,,16.919951740859602,17.29476360423561,16.94326159198022,,,,,,16.269181845981393,,,,,,,,15.926418430542917,16.45311562857939,16.59874444969157,,,,,,15.561763056393282,,,,,,,,15.271189797495383,16.193572907977067,15.68713397458846,,,,,,15.889412223494539,,,,,,,,17.26610124053061,16.64213802183018,17.620939303652527,,,,,,19.052313978641102,,,,,,,,18.600618816999717,19.84305077746821,18.86607661663593,,,,,,16.074041504479105,,,,,,,,16.55463194183618,16.917740235836387,16.926819719962886,,,,,,16.856328256263232,,,,,,,,17.01634311849221,17.81651871105201,17.741121110528216,,,,,
