compound_id,log2FC,pval,comparison,condition,timepoint_h,adj_pval,significant
HILIC_POS_0068_valine_positive_M+H118p0863_10p48,-1.9535055517766864,0.0276828271382831,S_vs_0h_t144h,S,144,0.1077385704841289,False
HILIC_POS_0069_glyceric_acid_positive_M-H+2Na150p9978_11p00,-0.943574766811622,0.1345541548125234,S_vs_0h_t144h,S,144,0.2691083096250468,False
HILIC_POS_0070_5-oxo-proline_positive_M-H+2Na174p0138_11p09,-0.7036507445819105,0.0028753635929102,S_vs_0h_t144h,S,144,0.0350891828287357,False
HILIC_POS_0071_tyrosine_positive_M+H182p0812_11p27,-0.0221720332432404,0.959524192189527,S_vs_0h_t144h,S,144,0.9855312672988008,False
HILIC_POS_0072_DL-2-aminobutyric_acid_positive_M+H104p0706_11p57,-2.627754801712108,0.0126386583809681,S_vs_0h_t144h,S,144,0.0699987233407468,False
HILIC_POS_0073_2-amino-2-methylpropanoic_acid_positive_M+H104p0706_11p86,-2.627754801712108,0.0126386583809681,S_vs_0h_t144h,S,144,0.0699987233407468,False
HILIC_POS_0074_ectoine_positive_M+H143p0815_11p95,-0.1383679678703462,0.7027256443354414,S_vs_0h_t144h,S,144,0.7832236283614826,False
HILIC_POS_0075_1-aminocyclopropane-1-carboxylic_acid_positive_M+H102p0550_12p51,-0.4992647084484325,0.2555280039648093,S_vs_0h_t144h,S,144,0.3881438034908496,False
HILIC_POS_0076_trans-4-hydroxyproline_positive_M+H132p0655_12p75,0.0968449950750987,0.7949909116617364,S_vs_0h_t144h,S,144,0.8639901228625664,False
HILIC_POS_0077_carnitine_positive_M162p1125_12p78,-1.1490296676969862,0.1475011791435374,S_vs_0h_t144h,S,144,0.2874177239062164,False
HILIC_POS_0078_sucrose_positive_M+Na365p1054_12p96,-0.2507791980139728,0.1375939008067078,S_vs_0h_t144h,S,144,0.2740459435154346,False
HILIC_POS_0080_threonine_positive_M+H-H2O102p0550_13p00,-0.4992647084484325,0.2555280039648093,S_vs_0h_t144h,S,144,0.3881438034908496,False
HILIC_POS_0082_allothreonine_positive_M+H-H2O102p0550_13p12,-0.5260746941352465,0.1674330735681874,S_vs_0h_t144h,S,144,0.3109348590167929,False
HILIC_POS_0083_cis-4-hydroxy-proline_positive_M+H132p0655_13p19,0.0968449950750987,0.7949909116617364,S_vs_0h_t144h,S,144,0.8639901228625664,False
HILIC_POS_0084_palatinose_positive_M+Na365p1054_13p23,1.451658937776756,0.0063620314742793,S_vs_0h_t144h,S,144,0.0532635193195483,False
HILIC_POS_0085_homoserine_positive_M+H120p0655_13p41,2.1640419779436115,0.0062520122854876,S_vs_0h_t144h,S,144,0.0529582217123658,False
HILIC_POS_0086_4-guanidinobutanoic_acid_positive_M+H146p0924_13p41,-2.338908680260125,0.01271092092855,S_vs_0h_t144h,S,144,0.0701292189161381,False
HILIC_POS_0087_guanidinoacetic_acid_positive_M+H118p0611_13p56,-2.4454850093679568,0.0065333046661654,S_vs_0h_t144h,S,144,0.0537597641101613,False
HILIC_POS_0088_cellobiose_positive_M+Na365p1054_13p62,0.8858727931297601,0.0838010182999433,S_vs_0h_t144h,S,144,0.1944223660655452,False
HILIC_POS_0089_Serine_positive_M+H106p0499_13p67,3.3852342384526253,6.249394377871767e-05,S_vs_0h_t144h,S,144,0.0030227750633387,True
HILIC_POS_0091_glutamine_positive_M+H147p0764_13p88,3.235711705529191,0.0011816937611326,S_vs_0h_t144h,S,144,0.0233101235072741,True
HILIC_POS_0092_serine_positive_M+H106p0499_13p88,3.3852342384526253,6.249394377871767e-05,S_vs_0h_t144h,S,144,0.0030227750633387,True
HILIC_POS_0093_beta-alanine_positive_M+H90p0550_13p90,1.494846342671302,0.022894255694358,S_vs_0h_t144h,S,144,0.0970884946920676,False
HILIC_POS_0095_asparagine_positive_M+H133p0608_13p95,0.1198049985447191,0.7721099747867199,S_vs_0h_t144h,S,144,0.8474377772049366,False
HILIC_POS_0096_5-aminopentanoic_acid_positive_M+H118p0863_13p97,-1.3994190702978315,0.0616130080319182,S_vs_0h_t144h,S,144,0.1587168722110238,False
HILIC_POS_0097_gamma-aminobutyric_acid_positive_M-H2O+H86p0600_14p03,-0.1718444958133389,0.6663702281959698,S_vs_0h_t144h,S,144,0.7502526415967135,False
HILIC_POS_0099_S5adenosylhomocysteine_positive_M+H385p1289_14p03,1.340462058556792,0.0189552822240196,S_vs_0h_t144h,S,144,0.0869868108016588,False
HILIC_POS_0101_cysteic_acid_positive_M+H170p0118_14p13,2.112220113152617,0.1153317375504327,S_vs_0h_t144h,S,144,0.2428036580009111,False
HILIC_POS_0102_mannosamine_positive_M+H-H2O162p0761_14p13,-0.2784302657126716,0.3354503189106524,S_vs_0h_t144h,S,144,0.48160364828648,False
HILIC_POS_0103_histidine_positive_M+H156p0768_14p47,-0.3974496453018012,0.4791751017347724,S_vs_0h_t144h,S,144,0.5948380573259244,False
HILIC_POS_0104_sn-glycero-3-phosphocholine_positive_M258p1101_14p54,2.875383346437946,0.0109051177438337,S_vs_0h_t144h,S,144,0.0664350172657437,False
HILIC_POS_0105_uridine-5-monophosphoric_acid_positive_M+H325p0431_14p59,0.6242983846271635,0.3001490439070033,S_vs_0h_t144h,S,144,0.4392425032785414,False
HILIC_POS_0106_glucosamine_positive_M+H180p0866_14p67,0.6637148121374974,0.2778691423673726,S_vs_0h_t144h,S,144,0.4137865201747844,False
HILIC_POS_0107_citrulline_positive_M+H176p1030_14p73,0.3325517263779396,0.4868903684703432,S_vs_0h_t144h,S,144,0.6004064761227568,False
HILIC_POS_0108_N-alpha-acetyl-lysine_positive_M+H189p1234_14p77,-1.905217346583946,0.0240810801999179,S_vs_0h_t144h,S,144,0.1002218366701785,False
HILIC_POS_0109_N-methyl-glutamic_acid_positive_M+H162p0761_14p78,0.055122355390111,0.920207650001612,S_vs_0h_t144h,S,144,0.9651121748013992,False
HILIC_POS_0112_N-acetyl-glutamic_acid_positive_M+H190p0710_14p81,-0.4084048260764064,0.4620637906655941,S_vs_0h_t144h,S,144,0.5794831442813043,False
HILIC_POS_0113_galactosamine_positive_M+H180p0866_14p85,0.1394665603366967,0.4466752960063772,S_vs_0h_t144h,S,144,0.5642214265343712,False
HILIC_POS_0114_adenosine_5monophosphoric_acid_positive_M+H348p0704_14p98,-0.8584312401947329,0.1733028980178508,S_vs_0h_t144h,S,144,0.3109348590167929,False
HILIC_POS_0116_sn-glycerol_3-phosphoric_acid_positive_M+H173p0209_15p28,1.689643592121982,0.0391754658562776,S_vs_0h_t144h,S,144,0.1307589104490354,False
HILIC_POS_0117_alpha-aminoadipic_acid_positive_M+H162p0761_15p59,1.2666740006188135,0.0233551633233192,S_vs_0h_t144h,S,144,0.0982104182394114,False
HILIC_POS_0118_glutamic_acid_positive_M+H148p0604_15p66,2.1233366000386447,0.0245545891806391,S_vs_0h_t144h,S,144,0.1018980069744104,False
HILIC_POS_0119_ophthalmic_acid_positive_M+H290p1347_15p67,0.7800193671259947,0.3035929762204948,S_vs_0h_t144h,S,144,0.4424836900379681,False
HILIC_POS_0120_3CMP_positive_M+H324p0591_15p76,-1.2764268813278647,0.1044954934701221,S_vs_0h_t144h,S,144,0.2269028235544239,False
HILIC_POS_0123_aspartic_acid_positive_M+H134p0448_15p88,-0.2630644910158999,0.7751250239717669,S_vs_0h_t144h,S,144,0.847517110493048,False
HILIC_POS_0124_fructose_6-phosphoric_acid_positive_M+Na283p0189_15p91,2.668821235776196,0.001104624953519,S_vs_0h_t144h,S,144,0.0228285493056827,True
HILIC_POS_0125_alpha-glucose_1-phosphoric_acid_positive_M+Na283p0189_16p01,2.668821235776196,0.001104624953519,S_vs_0h_t144h,S,144,0.0228285493056827,True
HILIC_POS_0126_NADpositive_M664p1164_16p07,2.850175454477693,0.0811026122417103,S_vs_0h_t144h,S,144,0.1895905221234787,False
HILIC_POS_0127_uridine_5diphospho-N-acetylglucosamine_positive_M+H608p0888_16p09,1.5978578974235005,0.0338807294000529,S_vs_0h_t144h,S,144,0.121958451746197,False
HILIC_POS_0129_glucose_6-phosphoric_acid_positive_M+Na283p0189_16p54,2.668821235776196,0.001104624953519,S_vs_0h_t144h,S,144,0.0228285493056827,True
HILIC_POS_0130_N-trimethyllysine_positive_M189p1598_16p63,1.0877969975710045,0.1285826126775159,S_vs_0h_t144h,S,144,0.261523957988168,False
HILIC_POS_0132_carnosine_positive_M+H227p1139_16p76,1.549577701538059,0.0111728876878412,S_vs_0h_t144h,S,144,0.0665903783565988,False
HILIC_POS_0133_arginine_positive_M+H175p1190_16p77,2.3569386050904484,0.0081215362950968,S_vs_0h_t144h,S,144,0.0587689058539673,False
HILIC_POS_0135_lysine_positive_M+H147p1128_16p85,0.4914650185296487,0.2518568632746066,S_vs_0h_t144h,S,144,0.3850041222032203,False
HILIC_POS_0136_ornithine_positive_M+H133p0971_16p88,2.698390455748008,0.0031953794448844,S_vs_0h_t144h,S,144,0.0368107712050687,True
HILIC_POS_0138_agmatine_sulfuric_acid_positive_M+H131p1291_17p00,1.8390630710510152,0.0257900745242296,S_vs_0h_t144h,S,144,0.1049087777256797,False
HILIC_POS_0139_cadaverine_positive_M+H103p1230_17p04,0.6166295225591085,0.3937251754734343,S_vs_0h_t144h,S,144,0.512995484665651,False
HILIC_POS_0141_putrescine_positive_M+H89p1073_17p10,1.9117904086971824,0.0635096251547017,S_vs_0h_t144h,S,144,0.161294286107179,False
HILIC_NEG_0000_4-Hydroxybenzaldehyde_negative_M-H121p0295_0p88,-2.9182095715890526,0.0047484832056459,S_vs_0h_t144h,S,144,0.047004458293382,True
HILIC_NEG_0001_Indole-3-carboxaldehyde_negative_M-H144p0455_1p05,-2.473796596593054,0.0109802320203104,S_vs_0h_t144h,S,144,0.0664350172657437,False
HILIC_NEG_0002_omega-hydroxydodecanoic_acid_negative_M-H215p1653_1p15,-1.6570068539954583,0.033693248153965,S_vs_0h_t144h,S,144,0.1215996925857384,False
HILIC_NEG_0003_9_10-dihydrojasmonic_acid_negative_M-H211p1340_1p15,-2.698808219836529,0.0156243801594458,S_vs_0h_t144h,S,144,0.0773263608676842,False
HILIC_NEG_0004_lumichrome_negative_M-H241p0731_1p25,-2.166916928858619,0.000115193923159,S_vs_0h_t144h,S,144,0.0051837265421566,True
HILIC_NEG_0005_anthranilic_acid_negative_M-H136p0404_1p27,-2.4090922481715893,0.0184565164216612,S_vs_0h_t144h,S,144,0.0862902066467279,False
HILIC_NEG_0007_thymine_negative_M-H125p0357_1p32,1.3393063494508013,0.0015602613602822,S_vs_0h_t144h,S,144,0.0276470318742394,True
HILIC_NEG_0008_32-hydroxyphenyl_propanoic_acid_negative_M-H165p0557_1p33,-1.2700203271646338,0.0548522773761073,S_vs_0h_t144h,S,144,0.1537660748690846,False
HILIC_NEG_0009_uracil_negative_M-H111p0200_1p44,0.9863147540303778,0.1329660966346406,S_vs_0h_t144h,S,144,0.2672033098298962,False
HILIC_NEG_0010_thymidine_negative_M-H241p0830_1p62,-2.6794121561554967,0.0086906672264522,S_vs_0h_t144h,S,144,0.0596625007469296,False
HILIC_NEG_0011_2-hydroxyphenylacetic_acid_negative_M-H151p0401_1p63,-1.834755357501024,0.0569543133377212,S_vs_0h_t144h,S,144,0.1537660748690846,False
HILIC_NEG_0012_5methylthioadenosine_negative_M+acetate356p1034_1p65,2.503118655466306,0.012459257531415,S_vs_0h_t144h,S,144,0.0698106258569558,False
HILIC_NEG_0014_3-hydroxybutanoic_acid_negative_M-H103p0401_1p68,0.8036652169020044,0.1301296114449873,S_vs_0h_t144h,S,144,0.2636879649153147,False
HILIC_NEG_0015_4-hydroxybenzoic_acid_negative_M-H137p0244_1p73,0.8706217664207045,0.2104863985123532,S_vs_0h_t144h,S,144,0.3409453474215845,False
HILIC_NEG_0016_deoxyuridine_negative_M-H227p0674_1p85,-0.4066765784050616,0.440526930975434,S_vs_0h_t144h,S,144,0.5589064146296256,False
HILIC_NEG_0017_azelaic_acid_negative_M-H187p0976_2p07,-1.7412310211687654,0.0336586329998794,S_vs_0h_t144h,S,144,0.1215996925857384,False
HILIC_NEG_0018_pyridoxine_negative_M-H168p0666_2p09,-1.0955204518924615,0.121538214919686,S_vs_0h_t144h,S,144,0.251458375695902,False
HILIC_NEG_0019_4-hydroxyphenylacetic_acid_negative_M-H151p0401_2p09,-0.2275240358305499,0.6545717428352029,S_vs_0h_t144h,S,144,0.7411803642168573,False
HILIC_NEG_0020_salicylic_acid_negative_M-H137p0244_2p12,-2.260918355008694,0.0197367860431849,S_vs_0h_t144h,S,144,0.0877190490808218,False
HILIC_NEG_0021_2-methylmaleic_acid_negative_M-H129p0193_2p15,-1.6692274492401182,0.0088778730454509,S_vs_0h_t144h,S,144,0.0597389588105113,False
HILIC_NEG_0023_maleic_acid_negative_M-H115p0037_2p27,-0.9203220057547838,0.048011750853658,S_vs_0h_t144h,S,144,0.1485704880611936,False
HILIC_NEG_0024_2-hydroxy-4methylthio_butyric_acid_negative_M-H149p0278_2p34,-0.0072774028145516,0.9899970870288644,S_vs_0h_t144h,S,144,0.99371612264425,False
HILIC_NEG_0025_adenine_negative_M-H134p0472_2p54,-0.0517165032679898,0.9270043523345832,S_vs_0h_t144h,S,144,0.9694163161668844,False
HILIC_NEG_0026_xanthine_negative_M-H151p0262_2p58,4.248251903005102,0.0010345337958641,S_vs_0h_t144h,S,144,0.0228285493056827,True
HILIC_NEG_0027_4-pyridoxic_acid_negative_M-H182p0459_2p71,-1.1542258723393672,0.1855300699746866,S_vs_0h_t144h,S,144,0.3121066597705009,False
HILIC_NEG_0028_ethylmalonic_acid_negative_M-H131p0350_2p71,-1.9730200260146693,0.123806567362814,S_vs_0h_t144h,S,144,0.2543244750391615,False
HILIC_NEG_0029_uridine_negative_M-H243p0623_2p73,-1.4640936931526731,0.0711488052659696,S_vs_0h_t144h,S,144,0.1732704058730385,False
HILIC_NEG_0030_3-hydroxybenzoic_acid_negative_M-H137p0244_2p79,1.1240443464630925,0.1186441615278347,S_vs_0h_t144h,S,144,0.247964575616955,False
HILIC_NEG_0032_4-acetamidobutanoic_acid_negative_M-H144p0666_2p82,-1.0786483704266203,0.139866926192257,S_vs_0h_t144h,S,144,0.2770404040121734,False
HILIC_NEG_0035_hypoxanthine_negative_M-H135p0312_2p92,-0.8496850729915781,0.1255950328103836,S_vs_0h_t144h,S,144,0.2568355473987671,False
HILIC_NEG_0036_2-hydroxybutyric_acid_negative_M-H103p0401_2p95,-1.155969339372085,0.1576527401882052,S_vs_0h_t144h,S,144,0.3002909336918194,False
HILIC_NEG_0037_erythritol_negative_M-H121p0506_2p96,-0.9464000633937067,0.1445233426035878,S_vs_0h_t144h,S,144,0.2843082149578776,False
HILIC_NEG_0039_N-acetyl-leucine_negative_M-H172p0979_3p07,-2.64353913057613,0.0201048090295034,S_vs_0h_t144h,S,144,0.0890645159665058,False
HILIC_NEG_0040_suberic_acid_negative_M-H173p0819_3p15,-1.855718720317256,0.0280721766369505,S_vs_0h_t144h,S,144,0.1081928227969684,False
HILIC_NEG_0042_N-acetyl-phenylalanine_negative_M-H206p0823_3p60,-1.96212860087584,0.0057608564341631,S_vs_0h_t144h,S,144,0.0499959916316958,True
HILIC_NEG_0043_2-oxovaleric_acid_negative_M-H115p0401_4p11,-2.1723478550637125,0.0310144895502995,S_vs_0h_t144h,S,144,0.1160022466296916,False
HILIC_NEG_0044_N-acetyl-methionine_negative_M-H190p0543_4p12,1.579455358593135,0.0374233319321218,S_vs_0h_t144h,S,144,0.1273985767902019,False
HILIC_NEG_0046_formyl-methionyl_peptide_negative_M-H176p0387_4p50,1.5824062396876784,0.0357610826035586,S_vs_0h_t144h,S,144,0.124687551934926,False
HILIC_NEG_0047_mevalonic_acid_negative_M-H147p0663_4p51,-2.220991268635725,0.022237653426859,S_vs_0h_t144h,S,144,0.0950214271058663,False
HILIC_NEG_0048_malonic_acid_negative_M-H103p0037_4p52,-0.5410774191078254,0.3950777725654215,S_vs_0h_t144h,S,144,0.512995484665651,False
HILIC_NEG_0049_allantoin_negative_M-H157p0367_4p56,0.2626992838208792,0.3917653299839366,S_vs_0h_t144h,S,144,0.5114615368783941,False
HILIC_NEG_0050_xylitol_negative_M-H151p0612_4p64,-1.2280918084453738,0.0208797575452513,S_vs_0h_t144h,S,144,0.0911116692883694,False
HILIC_NEG_0051_glyceraldehyde_negative_M-H89p0244_4p65,-1.5692022239636394,0.0710422473811821,S_vs_0h_t144h,S,144,0.1732704058730385,False
HILIC_NEG_0052_lactate_negative_M-H89p0244_4p65,-1.5692022239636394,0.0710422473811821,S_vs_0h_t144h,S,144,0.1732704058730385,False
HILIC_NEG_0053_lactic_acid_negative_M-H89p0244_4p68,-1.5692022239636394,0.0710422473811821,S_vs_0h_t144h,S,144,0.1732704058730385,False
HILIC_NEG_0054_arabitol_negative_M-H151p0612_4p94,-1.820175666797585,0.0558162802376977,S_vs_0h_t144h,S,144,0.1537660748690846,False
HILIC_NEG_0055_inosine_negative_M-H267p0735_5p01,0.3952488682668189,0.487711775957944,S_vs_0h_t144h,S,144,0.6007741294948156,False
HILIC_NEG_0056_deoxycytidine_negative_M-H226p0833_5p16,-0.4131196793406602,0.4314824243124868,S_vs_0h_t144h,S,144,0.5509669325925778,False
HILIC_NEG_0057_nicotinic_acid_negative_M-H122p0247_5p20,-1.5146497113498256,0.0779205894710897,S_vs_0h_t144h,S,144,0.1842457287986358,False
HILIC_NEG_0058_34-hydroxyphenyl_lactic_acid_negative_M-H181p0506_5p45,-0.3795649667624872,0.1488083249178866,S_vs_0h_t144h,S,144,0.2891821698809134,False
HILIC_NEG_0059_isonicotinic_acid_negative_M-H122p0247_5p51,-1.4410932800444058,0.1998692928194875,S_vs_0h_t144h,S,144,0.3289277504686423,False
HILIC_NEG_0060_pyruvic_acid_negative_M-H87p0088_5p73,0.9322778223043572,0.1802313047999299,S_vs_0h_t144h,S,144,0.3109348590167929,False
HILIC_NEG_0061_guanine_negative_M-H150p0421_5p79,0.5821771790086459,0.3078586313083577,S_vs_0h_t144h,S,144,0.4477943728121566,False
HILIC_NEG_0063_N-acetyl-galactosamine_negative_M-H220p0827_5p89,0.4523875356340063,0.3264367715990172,S_vs_0h_t144h,S,144,0.4714382934434315,False
HILIC_NEG_0064_n-acetyl-tryptophan_negative_M-H245p0932_5p91,-0.559214246726377,0.429554459099448,S_vs_0h_t144h,S,144,0.549341404176914,False
HILIC_NEG_0065_2deoxyguanosine_negative_M-H266p0895_6p36,1.0285501886628443,0.1556469557397598,S_vs_0h_t144h,S,144,0.2981162762075452,False
HILIC_NEG_0066_cytidine_negative_M-H242p0782_6p42,-1.4655506221137102,0.0733891773790534,S_vs_0h_t144h,S,144,0.1768819525403816,False
HILIC_NEG_0068_N-acetyl-glucosamine_negative_M-H220p0827_6p43,0.4523875356340063,0.3264367715990172,S_vs_0h_t144h,S,144,0.4714382934434315,False
HILIC_NEG_0069_pantothenic_acid_negative_M-H218p1034_6p44,0.979895607083904,0.2902659542744889,S_vs_0h_t144h,S,144,0.4287004863130913,False
HILIC_NEG_0070_N-acetyl-mannosamine_negative_M-H220p0827_6p54,0.4523875356340063,0.3264367715990172,S_vs_0h_t144h,S,144,0.4714382934434315,False
HILIC_NEG_0071_orotic_acid_negative_M-H155p0098_7p29,-1.09297576021277,0.1031586199379952,S_vs_0h_t144h,S,144,0.2243933726747933,False
HILIC_NEG_0072_4-hydroxy-2-quinolinecarboxylic_acid_negative_M-H188p0353_7p55,-2.2741835646282063,0.0003073676413811,S_vs_0h_t144h,S,144,0.0110730454239753,True
HILIC_NEG_0073_mannose_negative_M-H179p0561_7p61,2.3847997570700805,0.000695187413779,S_vs_0h_t144h,S,144,0.0188881108649388,True
HILIC_NEG_0074_N-acetyl-alanine_negative_M-H130p0510_7p78,-1.5516868418714296,0.0579265181779905,S_vs_0h_t144h,S,144,0.1537660748690846,False
HILIC_NEG_0075_guanosine_negative_M-H282p0844_7p99,1.3299560076598382,0.0265630889291822,S_vs_0h_t144h,S,144,0.106845944296152,False
HILIC_NEG_0076_phenylalanine_negative_M-H164p0717_8p39,-1.7586517929917456,0.0514040165352646,S_vs_0h_t144h,S,144,0.1537660748690846,False
HILIC_NEG_0077_sorbitol_negative_M-H181p0718_8p54,0.8603779017652897,0.0651525858349852,S_vs_0h_t144h,S,144,0.1643077471144987,False
HILIC_NEG_0078_leucine_negative_M-H130p0873_8p73,-2.5665509909742035,0.0169308609891068,S_vs_0h_t144h,S,144,0.0815399325227888,False
HILIC_NEG_0079_norleucine_negative_M-H130p0873_8p74,-2.5665509909742035,0.0169308609891068,S_vs_0h_t144h,S,144,0.0815399325227888,False
HILIC_NEG_0080_isoleucine_negative_M-H130p0873_9p11,-2.885346897445583,0.0164145722442106,S_vs_0h_t144h,S,144,0.0803979048696031,False
HILIC_NEG_0081_norvaline_negative_M-H116p0717_10p17,-2.396106449289899,0.0355030743773235,S_vs_0h_t144h,S,144,0.1240884152993832,False
HILIC_NEG_0082_proline_negative_M-H114p0560_10p33,-0.21081403947273,0.7314776785025883,S_vs_0h_t144h,S,144,0.8108759484555251,False
HILIC_NEG_0083_N-acetylglycine_negative_M-H116p0353_10p36,-1.4685205405362751,0.0915894583795373,S_vs_0h_t144h,S,144,0.2070468132912617,False
HILIC_NEG_0084_pipecolic_acid_negative_M-H128p0717_10p39,-0.9262716202415467,0.2747341843432532,S_vs_0h_t144h,S,144,0.4108174719151449,False
HILIC_NEG_0085_valine_negative_M-H116p0717_10p53,-2.396106449289899,0.0355030743773235,S_vs_0h_t144h,S,144,0.1240884152993832,False
HILIC_NEG_0086_glyceric_acid_negative_M-H105p0193_10p97,1.4791876142884135,0.3935879890362755,S_vs_0h_t144h,S,144,0.512995484665651,False
HILIC_NEG_0087_5-oxo-proline_negative_M-H128p0353_11p08,-0.8979763131747944,0.0381572432435455,S_vs_0h_t144h,S,144,0.1289822306824076,False
HILIC_NEG_0088_tyrosine_negative_M-H180p0666_11p29,-0.6882575880020525,0.100850004531007,S_vs_0h_t144h,S,144,0.220370267867451,False
HILIC_NEG_0089_DL-2-aminobutyric_acid_negative_M-H102p0561_11p56,-2.930587005981458,0.0141405447045055,S_vs_0h_t144h,S,144,0.0745874885512381,False
HILIC_NEG_0090_taurine_negative_M-H124p0074_11p60,1.2157967028342718,0.0275324275672308,S_vs_0h_t144h,S,144,0.1077385704841289,False
HILIC_NEG_0091_2-amino-2-methylpropanoic_acid_negative_M-H102p0560_11p86,-2.930587005981458,0.0141405447045055,S_vs_0h_t144h,S,144,0.0745874885512381,False
HILIC_NEG_0092_sarcosine_negative_M-H88p0404_12p29,1.0437535717912638,0.1764766255934311,S_vs_0h_t144h,S,144,0.3109348590167929,False
HILIC_NEG_0093_trans-4-hydroxyproline_negative_M-H130p0510_12p75,-0.233917665972557,0.5129942745398499,S_vs_0h_t144h,S,144,0.6228598274345565,False
HILIC_NEG_0094_myo-inositol_negative_M-H179p0561_12p86,3.0498233823145107,0.0077177126654875,S_vs_0h_t144h,S,144,0.0578828449911566,False
HILIC_NEG_0095_alanine_negative_M-H88p0404_12p91,1.0437535717912638,0.1764766255934311,S_vs_0h_t144h,S,144,0.3109348590167929,False
HILIC_NEG_0096_sucrose_negative_M-H341p1089_12p96,-0.4242596172874293,0.1572255747081873,S_vs_0h_t144h,S,144,0.3001424536131737,False
HILIC_NEG_0097_threonine_negative_M-H118p0510_13p00,0.0489479701187463,0.9355756704816142,S_vs_0h_t144h,S,144,0.9742184042400256,False
HILIC_NEG_0098_allothreonine_negative_M-H118p0510_13p11,-0.7469573234600944,0.1891392900350171,S_vs_0h_t144h,S,144,0.3170670286966526,False
HILIC_NEG_0099_cis-4-hydroxy-proline_negative_M-H130p0510_13p20,-0.233917665972557,0.5129942745398499,S_vs_0h_t144h,S,144,0.6228598274345565,False
HILIC_NEG_0100_homoserine_negative_M-H118p0510_13p43,1.946274610470745,0.0250995541865653,S_vs_0h_t144h,S,144,0.1031350487450045,False
HILIC_NEG_0102_cellobiose_negative_M-H341p1089_13p62,2.15377304101818,0.0007695825745294,S_vs_0h_t144h,S,144,0.0200645019454861,True
HILIC_NEG_0103_glycine_negative_M-H74p0247_13p67,1.7352249370760973,0.0083114003522878,S_vs_0h_t144h,S,144,0.058957716784702,False
HILIC_NEG_0104_Serine_negative_M-H104p0353_13p70,2.3545642203534958,0.0008077103432552,S_vs_0h_t144h,S,144,0.0200645019454861,True
HILIC_NEG_0105_glutamine_negative_M-H145p0619_13p88,2.8053404523484424,0.001884529093527,S_vs_0h_t144h,S,144,0.0301524654964326,True
HILIC_NEG_0106_serine_negative_M-H104p0353_13p89,2.3545642203534958,0.0008077103432552,S_vs_0h_t144h,S,144,0.0200645019454861,True
HILIC_NEG_0107_asparagine_negative_M-H131p0462_13p94,-0.8436520901291544,0.0268916725978423,S_vs_0h_t144h,S,144,0.1072620154151315,False
HILIC_NEG_0108_4-aminobutanoic_acid_negative_M-H102p0560_13p96,-0.9254275106033614,0.0942129235412884,S_vs_0h_t144h,S,144,0.2116483773782455,False
HILIC_NEG_0109_gluconic_acid_negative_M-H195p0510_13p97,1.3150874846833318,0.0904567555598811,S_vs_0h_t144h,S,144,0.2056621847377541,False
HILIC_NEG_0110_S5adenosylhomocysteine_negative_M-H383p1143_14p03,1.0735059516155658,0.1223934613047145,S_vs_0h_t144h,S,144,0.2525022697403853,False
HILIC_NEG_0111_cysteic_acid_negative_M-H167p9972_14p13,2.8047597634411616,0.0904434147637146,S_vs_0h_t144h,S,144,0.2056621847377541,False
HILIC_NEG_0112_histidine_negative_M-H154p0622_14p50,-0.1162762821960825,0.8510550992554059,S_vs_0h_t144h,S,144,0.912523710296191,False
HILIC_NEG_0113_uridine-5-monophosphoric_acid_negative_M-H323p0286_14p59,0.6803789416180024,0.3888246470198483,S_vs_0h_t144h,S,144,0.5109284893795912,False
HILIC_NEG_0114_citrulline_negative_M-H174p0884_14p73,-0.5683197663918698,0.3348246510919768,S_vs_0h_t144h,S,144,0.481185127317811,False
HILIC_NEG_0115_N-alpha-acetyl-lysine_negative_M-H187p1088_14p77,-2.7100111553152875,0.0184006572791119,S_vs_0h_t144h,S,144,0.0862902066467279,False
HILIC_NEG_0116_glycerol_2-phosphoric_acid_negative_M-H171p0064_14p80,2.1254394036093487,0.0681203115346095,S_vs_0h_t144h,S,144,0.1697115027851865,False
HILIC_NEG_0117_N-acetyl-glutamic_acid_negative_M-H188p0565_14p80,0.8119176194486002,0.3664516269127703,S_vs_0h_t144h,S,144,0.5109284893795912,False
HILIC_NEG_0118_adenosine_5monophosphoric_acid_negative_M-H346p0558_15p01,-1.5250861242724838,0.023829331374954,S_vs_0h_t144h,S,144,0.099750689476552,False
HILIC_NEG_0120_sn-glycerol_3-phosphoric_acid_negative_M-H171p0064_15p27,2.015079241946143,0.0453492982496588,S_vs_0h_t144h,S,144,0.1426032541294646,False
HILIC_NEG_0121_alpha-aminoadipic_acid_negative_M-H160p0615_15p58,0.7009644406141788,0.0983863299126226,S_vs_0h_t144h,S,144,0.2183543670877345,False
HILIC_NEG_0122_glutamic_acid_negative_M-H146p0459_15p65,2.111100923244134,0.0769694591654759,S_vs_0h_t144h,S,144,0.1828977247496458,False
HILIC_NEG_0123_ophthalmic_acid_negative_M-H288p1201_15p69,0.7465587307817643,0.3798553892825878,S_vs_0h_t144h,S,144,0.5109284893795912,False
HILIC_NEG_0124_3CMP_negative_M-H322p0446_15p74,-1.4958040590160344,0.0949551798343053,S_vs_0h_t144h,S,144,0.2126523467517879,False
HILIC_NEG_0126_fructose_6-phosphoric_acid_negative_M-H259p0224_15p86,1.8022984508811104,0.0073918311453132,S_vs_0h_t144h,S,144,0.0566182811130376,False
