pathway,pathway_name,comparison,overlap,pathway_size,sig_size,background,overlap_ratio,pval,metabolites,adj_pval
map01070,Biosynthesis of plant hormones,P_vs_0h_t24h,8,12,124,200,0.6666666666666666,0.4943673831555281,C00020;C00042;C00073;C00079;C00122;C00805;C00954;C01234,0.9991706208647132
map00970,Aminoacyl-tRNA biosynthesis,P_vs_0h_t24h,10,17,124,200,0.5882352941176471,0.7102542780791965,C00047;C00064;C00065;C00073;C00079;C00082;C00148;C00152;C00188;C00407,0.9991706208647132
map02010,ABC transporters,P_vs_0h_t24h,22,36,124,200,0.6111111111111112,0.6252625298234753,C00047;C00064;C00065;C00079;C00093;C00114;C00140;C00148;C00188;C00212;C00243;C00245;C00294;C00299;C00330;C00387;C00407;C00526;C00559;C00719;C00794;C01083,0.9991706208647132
map02060,Phosphotransferase system (PTS),P_vs_0h_t24h,6,11,124,200,0.5454545454545454,0.8019819032786889,C00140;C00243;C00794;C01083;C01132;C02262,0.9991706208647132
map02020,Two-component system,P_vs_0h_t24h,3,7,124,200,0.42857142857142855,0.9254852008107531,C00042;C00064;C00122,0.9991706208647132
map04066,HIF-1 signaling pathway,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00186,0.9991706208647132
map04068,FoxO signaling pathway,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00020,0.9991706208647132
map04072,Phospholipase D signaling pathway,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00639,0.9991706208647132
map04071,Sphingolipid signaling pathway,P_vs_0h_t24h,3,3,124,200,1.0,0.23612303943962235,C00065;C00212;C00836,0.9991706208647132
map04024,cAMP signaling pathway,P_vs_0h_t24h,4,7,124,200,0.5714285714285714,0.7512735460269194,C00020;C00042;C00186;C00212,0.9991706208647132
map04022,cGMP-PKG signaling pathway,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00020;C00212,0.9991706208647132
map04152,AMPK signaling pathway,P_vs_0h_t24h,1,4,124,200,0.25,0.9801657881779301,C00020,0.9991706208647132
map04150,mTOR signaling pathway,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00020,0.9991706208647132
map04075,Plant hormone signal transduction,P_vs_0h_t24h,3,3,124,200,1.0,0.23612303943962235,C00805;C00954;C04083,0.9991706208647132
map04080,Neuroactive ligand-receptor interaction,P_vs_0h_t24h,4,11,124,200,0.36363636363636365,0.981798911709282,C00212;C00245;C00483;C00639,0.9991706208647132
map04082,Neuroactive ligand signaling,P_vs_0h_t24h,2,6,124,200,0.3333333333333333,0.9695481017865237,C00114;C00212,0.9991706208647132
map04148,Efferocytosis,P_vs_0h_t24h,2,6,124,200,0.3333333333333333,0.9695481017865237,C00073;C00186,0.9991706208647132
map04672,Intestinal immune network for IgA production,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00777;C15493,0.9991706208647132
map04922,Glucagon signaling pathway,P_vs_0h_t24h,3,7,124,200,0.42857142857142855,0.9254852008107531,C00042;C00122;C00186,0.9991706208647132
map04923,Regulation of lipolysis in adipocytes,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00020;C00212,0.9991706208647132
map04917,Prolactin signaling pathway,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00082,0.9991706208647132
map04924,Renin secretion,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00020;C00212,0.9991706208647132
map04925,Aldosterone synthesis and secretion,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00020,0.9991706208647132
map04976,Bile secretion,P_vs_0h_t24h,3,5,124,200,0.6,0.7185449376917961,C00114;C00639;C00805,0.9991706208647132
map04973,Carbohydrate digestion and absorption,P_vs_0h_t24h,1,3,124,200,0.3333333333333333,0.9464747982335922,C00243,0.9991706208647132
map04974,Protein digestion and absorption,P_vs_0h_t24h,11,21,124,200,0.5238095238095238,0.8835840170901104,C00047;C00064;C00065;C00073;C00079;C00082;C00148;C00152;C00188;C00407;C00483,0.9991706208647132
map04977,Vitamin digestion and absorption,P_vs_0h_t24h,2,4,124,200,0.5,0.8454018284005784,C00153;C00864,0.9991706208647132
map04981,Folate transport and metabolism,P_vs_0h_t24h,4,4,124,200,1.0,0.14502988716849902,C00021;C00073;C00114;C00719,0.9991706208647132
map04978,Mineral absorption,P_vs_0h_t24h,8,11,124,200,0.7272727272727273,0.3401983182480106,C00064;C00065;C00073;C00079;C00148;C00152;C00188;C00407,0.9991706208647132
map04964,Proximal tubule bicarbonate reclamation,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00064,0.9991706208647132
map04724,Glutamatergic synapse,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00064,0.9991706208647132
map04727,GABAergic synapse,P_vs_0h_t24h,2,4,124,200,0.5,0.8454018284005784,C00042;C00064,0.9991706208647132
map04726,Serotonergic synapse,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00639,0.9991706208647132
map04742,Taste transduction,P_vs_0h_t24h,1,5,124,200,0.2,0.9927139630041376,C00020,0.9991706208647132
map04382,Cornified envelope formation,P_vs_0h_t24h,2,4,124,200,0.5,0.8454018284005784,C00064;C00836,0.9991706208647132
map04211,Longevity regulating pathway,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00020,0.9991706208647132
map04212,Longevity regulating pathway - worm,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00153,0.9991706208647132
map05200,Pathways in cancer,P_vs_0h_t24h,3,3,124,200,1.0,0.23612303943962235,C00122;C00777;C15493,0.9991706208647132
map05208,Chemical carcinogenesis - reactive oxygen species,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00021,0.9991706208647132
map05230,Central carbon metabolism in cancer,P_vs_0h_t24h,11,22,124,200,0.5,0.926617473213395,C00042;C00064;C00065;C00073;C00079;C00082;C00122;C00148;C00152;C00186;C00407,0.9991706208647132
map05231,Choline metabolism in cancer,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00093;C00114,0.9991706208647132
map05226,Gastric cancer,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00777;C15493,0.9991706208647132
map05222,Small cell lung cancer,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00777;C15493,0.9991706208647132
map05223,Non-small cell lung cancer,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00777;C15493,0.9991706208647132
map05012,Parkinson disease,P_vs_0h_t24h,3,3,124,200,1.0,0.23612303943962235,C00020;C00082;C00212,0.9991706208647132
map05022,Pathways of neurodegeneration - multiple diseases,P_vs_0h_t24h,1,3,124,200,0.3333333333333333,0.9464747982335922,C00020,0.9991706208647132
map05030,Cocaine addiction,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00082,0.9991706208647132
map05031,Amphetamine addiction,P_vs_0h_t24h,1,2,124,200,0.5,0.8567839195979899,C00082,0.9991706208647132
map05032,Morphine addiction,P_vs_0h_t24h,2,3,124,200,0.6666666666666666,0.6774021623267854,C00020;C00212,0.9991706208647132
map05034,Alcoholism,P_vs_0h_t24h,2,3,124,200,0.6666666666666666,0.6774021623267854,C00082;C00212,0.9991706208647132
map05415,Diabetic cardiomyopathy,P_vs_0h_t24h,1,6,124,200,0.16666666666666666,0.9973471352476604,C00794,0.9991706208647132
map01502,Vancomycin resistance,P_vs_0h_t24h,1,5,124,200,0.2,0.9927139630041376,C00065,0.9991706208647132
map01523,Antifolate resistance,P_vs_0h_t24h,2,2,124,200,1.0,0.38321608040201,C00020;C00073,0.9991706208647132
map01100,Metabolic pathways,P_vs_0h_t72h,81,135,122,200,0.6,0.7155267800975553,C00003;C00020;C00022;C00037;C00043;C00047;C00055;C00064;C00073;C00082;C00093;C00106;C00108;C00114;C00122;C00140;C00147;C00148;C00152;C00156;C00178;C00179;C00180;C00186;C00212;C00233;C00242;C00243;C00245;C00253;C00257;C00262;C00294;C00299;C00314;C00327;C00330;C00380;C00383;C00385;C00386;C00387;C00483;C00526;C00532;C00559;C00581;C00624;C00633;C00639;C00642;C00645;C00719;C00755;C00777;C00794;C00836;C00847;C00864;C00954;C00956;C01035;C01046;C01083;C01132;C01717;C01879;C02226;C02262;C02656;C02693;C02714;C02946;C03114;C03375;C03440;C03519;C05852;C06231;C15493;C18218,0.999171819152961
map01110,Biosynthesis of secondary metabolites,P_vs_0h_t72h,28,57,122,200,0.49122807017543857,0.989863686064678,C00020;C00022;C00037;C00047;C00064;C00073;C00082;C00093;C00108;C00122;C00147;C00148;C00152;C00156;C00179;C00180;C00186;C00233;C00253;C00257;C00327;C00385;C00483;C00624;C00755;C00864;C00956;C01083,0.999171819152961
map01120,Microbial metabolism in diverse environments,P_vs_0h_t72h,24,43,122,200,0.5581395348837209,0.8324521819349868,C00022;C00037;C00047;C00064;C00073;C00108;C00122;C00156;C00180;C00186;C00253;C00257;C00314;C00385;C00587;C00633;C00642;C00755;C00847;C00956;C01046;C03067;C05852;C06231,0.999171819152961
map01200,Carbon metabolism,P_vs_0h_t72h,4,12,122,200,0.3333333333333333,0.9895015372998923,C00022;C00037;C00122;C00257,0.999171819152961
map01210,2-Oxocarboxylic acid metabolism,P_vs_0h_t72h,8,15,122,200,0.5333333333333333,0.8187601853076778,C00022;C00047;C00073;C00082;C00233;C00624;C00956;C02226,0.999171819152961
map01230,Biosynthesis of amino acids,P_vs_0h_t72h,13,28,122,200,0.4642857142857143,0.9710284942693885,C00022;C00037;C00047;C00064;C00073;C00082;C00108;C00148;C00152;C00233;C00327;C00624;C00956,0.999171819152961
map01232,Nucleotide metabolism,P_vs_0h_t72h,17,21,122,200,0.8095238095238095,0.03674867136164672,C00020;C00055;C00064;C00106;C00147;C00178;C00212;C00242;C00262;C00294;C00299;C00330;C00380;C00385;C00387;C00526;C00559,0.999171819152961
map01250,Biosynthesis of nucleotide sugars,P_vs_0h_t72h,4,9,122,200,0.4444444444444444,0.9163077748969075,C00043;C00140;C00645;C01132,0.999171819152961
map01240,Biosynthesis of cofactors,P_vs_0h_t72h,14,27,122,200,0.5185185185185185,0.8953203300740811,C00003;C00020;C00022;C00037;C00064;C00073;C00082;C00156;C00253;C00314;C00483;C00864;C02656;C03114,0.999171819152961
map01220,Degradation of aromatic compounds,P_vs_0h_t72h,8,10,122,200,0.8,0.1773067583138506,C00022;C00108;C00122;C00156;C00180;C00587;C00642;C03067,0.999171819152961
map00010,Glycolysis / Gluconeogenesis,P_vs_0h_t72h,2,5,122,200,0.4,0.9230434259768749,C00022;C00186,0.999171819152961
map00020,Citrate cycle (TCA cycle),P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00022;C00122,0.999171819152961
map00030,Pentose phosphate pathway,P_vs_0h_t72h,2,5,122,200,0.4,0.9230434259768749,C00022;C00257,0.999171819152961
map00040,Pentose and glucuronate interconversions,P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00022;C00532,0.999171819152961
map00051,Fructose and mannose metabolism,P_vs_0h_t72h,2,5,122,200,0.4,0.9230434259768749,C00186;C00794,0.999171819152961
map00052,Galactose metabolism,P_vs_0h_t72h,4,9,122,200,0.4444444444444444,0.9163077748969075,C00243;C00794;C01132;C02262,0.999171819152961
map00500,Starch and sucrose metabolism,P_vs_0h_t72h,1,5,122,200,0.2,0.991674288775276,C01083,0.999171819152961
map00620,Pyruvate metabolism,P_vs_0h_t72h,3,4,122,200,0.75,0.4918007975580099,C00022;C00122;C00186,0.999171819152961
map00630,Glyoxylate and dicarboxylate metabolism,P_vs_0h_t72h,3,9,122,200,0.3333333333333333,0.9808219364819861,C00022;C00037;C00064,0.999171819152961
map00640,Propanoate metabolism,P_vs_0h_t72h,1,4,122,200,0.25,0.9779481162155957,C00186,0.999171819152961
map00650,Butanoate metabolism,P_vs_0h_t72h,2,8,122,200,0.25,0.9937247687990018,C00022;C00122,0.999171819152961
map00660,C5-Branched dibasic acid metabolism,P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00022;C02226,0.999171819152961
map00566,Sulfoquinovose metabolism,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00022,0.999171819152961
map00190,Oxidative phosphorylation,P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00003;C00122,0.999171819152961
map00710,Carbon fixation by Calvin cycle,P_vs_0h_t72h,1,4,122,200,0.25,0.9779481162155957,C00022,0.999171819152961
map00720,Other carbon fixation pathways,P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00022;C00122,0.999171819152961
map00680,Methane metabolism,P_vs_0h_t72h,5,9,122,200,0.5555555555555556,0.7585573934868179,C00022;C00037;C00082;C00483;C01046,0.999171819152961
map00910,Nitrogen metabolism,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00064,0.999171819152961
map00920,Sulfur metabolism,P_vs_0h_t72h,2,5,122,200,0.4,0.9230434259768749,C00073;C00245,0.999171819152961
map00061,Fatty acid biosynthesis,P_vs_0h_t72h,1,3,122,200,0.3333333333333333,0.9420770519262982,C00383,0.999171819152961
map00120,Primary bile acid biosynthesis,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00037;C00245,0.999171819152961
map00561,Glycerolipid metabolism,P_vs_0h_t72h,1,4,122,200,0.25,0.9779481162155957,C00093,0.999171819152961
map00564,Glycerophospholipid metabolism,P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00093;C00114,0.999171819152961
map00600,Sphingolipid metabolism,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00836,0.999171819152961
map00230,Purine metabolism,P_vs_0h_t72h,12,12,122,200,1.0,0.0021252361378377212,C00020;C00037;C00064;C00147;C00212;C00242;C00262;C00294;C00330;C00385;C00387;C00559,0.33578730977835997
map00240,Pyrimidine metabolism,P_vs_0h_t72h,8,15,122,200,0.5333333333333333,0.8187601853076778,C00055;C00064;C00106;C00178;C00299;C00380;C00383;C00526,0.999171819152961
map00250,"Alanine, aspartate and glutamate metabolism",P_vs_0h_t72h,4,9,122,200,0.4444444444444444,0.9163077748969075,C00022;C00064;C00122;C00152,0.999171819152961
map00260,"Glycine, serine and threonine metabolism",P_vs_0h_t72h,6,14,122,200,0.42857142857142855,0.9563487784609216,C00022;C00037;C00114;C00581;C00719;C06231,0.999171819152961
map00270,Cysteine and methionine metabolism,P_vs_0h_t72h,2,10,122,200,0.2,0.9989529732924524,C00022;C00073,0.999171819152961
map00280,"Valine, leucine and isoleucine degradation",P_vs_0h_t72h,1,3,122,200,0.3333333333333333,0.9420770519262982,C00233,0.999171819152961
map00290,"Valine, leucine and isoleucine biosynthesis",P_vs_0h_t72h,3,6,122,200,0.5,0.8378707654783466,C00022;C00233;C02226,0.999171819152961
map00300,Lysine biosynthesis,P_vs_0h_t72h,2,4,122,200,0.5,0.8344638590584055,C00047;C00956,0.999171819152961
map00310,Lysine degradation,P_vs_0h_t72h,3,8,122,200,0.375,0.9593172159536265,C00037;C00047;C00956,0.999171819152961
map00220,Arginine biosynthesis,P_vs_0h_t72h,4,8,122,200,0.5,0.8461964942702009,C00064;C00122;C00327;C00624,0.999171819152961
map00330,Arginine and proline metabolism,P_vs_0h_t72h,8,16,122,200,0.5,0.8854950719637537,C00022;C00148;C00179;C00581;C01035;C02714;C02946;C03375,0.999171819152961
map00340,Histidine metabolism,P_vs_0h_t72h,1,4,122,200,0.25,0.9779481162155957,C00386,0.999171819152961
map00350,Tyrosine metabolism,P_vs_0h_t72h,5,7,122,200,0.7142857142857143,0.43993004653058276,C00022;C00082;C00122;C00483;C00642,0.999171819152961
map00360,Phenylalanine metabolism,P_vs_0h_t72h,6,9,122,200,0.6666666666666666,0.5070094879950533,C00022;C00082;C00122;C00642;C03519;C05852,0.999171819152961
map00380,Tryptophan metabolism,P_vs_0h_t72h,4,5,122,200,0.8,0.351938323476216,C00108;C00954;C01717;C02693,0.999171819152961
map00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",P_vs_0h_t72h,3,4,122,200,0.75,0.4918007975580099,C00082;C00108;C00587,0.999171819152961
map00410,beta-Alanine metabolism,P_vs_0h_t72h,4,8,122,200,0.5,0.8461964942702009,C00106;C00383;C00386;C00864,0.999171819152961
map00430,Taurine and hypotaurine metabolism,P_vs_0h_t72h,2,5,122,200,0.4,0.9230434259768749,C00022;C00245,0.999171819152961
map00440,Phosphonate and phosphinate metabolism,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00022;C00037,0.999171819152961
map00460,Cyanoamino acid metabolism,P_vs_0h_t72h,3,8,122,200,0.375,0.9593172159536265,C00037;C00082;C00152,0.999171819152961
map00470,D-Amino acid metabolism,P_vs_0h_t72h,8,20,122,200,0.4,0.9876149980066009,C00022;C00037;C00047;C00064;C00073;C00148;C00624;C03440,0.999171819152961
map00480,Glutathione metabolism,P_vs_0h_t72h,2,6,122,200,0.3333333333333333,0.9656297562261391,C00037;C01879,0.999171819152961
map00520,Amino sugar and nucleotide sugar metabolism,P_vs_0h_t72h,5,10,122,200,0.5,0.8560157443056167,C00043;C00140;C00645;C01132;C02262,0.999171819152961
map00541,Biosynthesis of various nucleotide sugars,P_vs_0h_t72h,2,4,122,200,0.5,0.8344638590584055,C00043;C00645,0.999171819152961
map00552,Teichoic acid biosynthesis,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00043;C00114,0.999171819152961
map00730,Thiamine metabolism,P_vs_0h_t72h,4,4,122,200,1.0,0.13578722716798886,C00003;C00022;C00037;C00082,0.999171819152961
map00740,Riboflavin metabolism,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C01727;C03114,0.999171819152961
map00750,Vitamin B6 metabolism,P_vs_0h_t72h,3,3,122,200,1.0,0.2247906197654941,C00064;C00314;C00847,0.999171819152961
map00760,Nicotinate and nicotinamide metabolism,P_vs_0h_t72h,4,9,122,200,0.4444444444444444,0.9163077748969075,C00003;C00022;C00122;C00253,0.999171819152961
map00770,Pantothenate and CoA biosynthesis,P_vs_0h_t72h,3,6,122,200,0.5,0.8378707654783466,C00022;C00106;C00864,0.999171819152961
map00780,Biotin metabolism,P_vs_0h_t72h,2,3,122,200,0.6666666666666666,0.6631323283082077,C00047;C02656,0.999171819152961
map00785,Lipoic acid metabolism,P_vs_0h_t72h,3,3,122,200,1.0,0.2247906197654941,C00022;C00037;C00233,0.999171819152961
map00670,One carbon pool by folate,P_vs_0h_t72h,5,8,122,200,0.625,0.6188085571025043,C00037;C00073;C00114;C00212;C00719,0.999171819152961
map00830,Retinol metabolism,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00777;C15493,0.999171819152961
map00860,Porphyrin metabolism,P_vs_0h_t72h,2,4,122,200,0.5,0.8344638590584055,C00037;C03114,0.999171819152961
map00130,Ubiquinone and other terpenoid-quinone biosynthesis,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00082;C00156,0.999171819152961
map00908,Zeatin biosynthesis,P_vs_0h_t72h,2,4,122,200,0.5,0.8344638590584055,C00020;C00147,0.999171819152961
map00940,Phenylpropanoid biosynthesis,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00082,0.999171819152961
map00950,Isoquinoline alkaloid biosynthesis,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00082;C00483,0.999171819152961
map00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",P_vs_0h_t72h,3,8,122,200,0.375,0.9593172159536265,C00047;C00253;C01004,0.999171819152961
map00996,Biosynthesis of various alkaloids,P_vs_0h_t72h,3,6,122,200,0.5,0.8378707654783466,C00108;C00180;C00755,0.999171819152961
map00966,Glucosinolate biosynthesis,P_vs_0h_t72h,3,6,122,200,0.5,0.8378707654783466,C00073;C00082;C00233,0.999171819152961
map00311,Penicillin and cephalosporin biosynthesis,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00956,0.999171819152961
map00332,Carbapenem biosynthesis,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00148,0.999171819152961
map00261,Monobactam biosynthesis,P_vs_0h_t72h,2,6,122,200,0.3333333333333333,0.9656297562261391,C00022;C00082,0.999171819152961
map00524,"Neomycin, kanamycin and gentamicin biosynthesis",P_vs_0h_t72h,1,3,122,200,0.3333333333333333,0.9420770519262982,C00043,0.999171819152961
map00401,Novobiocin biosynthesis,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00082;C00148,0.999171819152961
map00404,Staurosporine biosynthesis,P_vs_0h_t72h,1,2,122,200,0.5,0.8490954773869347,C00148,0.999171819152961
map00975,Biosynthesis of various siderophores,P_vs_0h_t72h,1,6,122,200,0.16666666666666666,0.9968831952851033,C00047,0.999171819152961
map00998,Biosynthesis of various antibiotics,P_vs_0h_t72h,3,10,122,200,0.3,0.9912445684209368,C00022;C00082;C00108,0.999171819152961
map00999,Biosynthesis of various plant secondary metabolites,P_vs_0h_t72h,4,7,122,200,0.5714285714285714,0.7325025256863527,C00073;C00082;C00108;C00179,0.999171819152961
map00997,Biosynthesis of various other secondary metabolites,P_vs_0h_t72h,4,8,122,200,0.5,0.8461964942702009,C00022;C00047;C00082;C00108,0.999171819152961
map00362,Benzoate degradation,P_vs_0h_t72h,4,4,122,200,1.0,0.13578722716798886,C00022;C00156;C00180;C00587,0.999171819152961
map00627,Aminobenzoate degradation,P_vs_0h_t72h,5,6,122,200,0.8333333333333334,0.24524835927279623,C00108;C00156;C00180;C00633;C00755,0.999171819152961
map00623,Toluene degradation,P_vs_0h_t72h,5,5,122,200,1.0,0.08174945309093205,C00156;C00180;C00587;C00633;C03067,0.999171819152961
map00643,Styrene degradation,P_vs_0h_t72h,3,3,122,200,1.0,0.2247906197654941,C00122;C00186;C05852,0.999171819152961
map00363,Bisphenol degradation,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00156;C00633,0.999171819152961
map00621,Dioxin degradation,P_vs_0h_t72h,3,4,122,200,0.75,0.4918007975580099,C00022;C00108;C00180,0.999171819152961
map00624,Polycyclic aromatic hydrocarbon degradation,P_vs_0h_t72h,1,3,122,200,0.3333333333333333,0.9420770519262982,C00587,0.999171819152961
map00983,Drug metabolism - other enzymes,P_vs_0h_t72h,2,2,122,200,1.0,0.37090452261306533,C00003;C07446,0.999171819152961
map01060,Biosynthesis of plant secondary metabolites,P_vs_0h_t72h,13,34,122,200,0.38235294117647056,0.999171819152961,C00020;C00022;C00037;C00047;C00064;C00073;C00082;C00108;C00122;C00152;C00253;C00385;C00483,0.999171819152961
