gene_id	7554b029c9b5405b10af2abbc8cfb8	4b1efadfac8ef7d618dd0a72d74965	b805c74d2269a0bc7cb71fb4228e51	bb555814a8fcf39702f665bd3d7f60	6d23896f3a3f116f878335e8ae25aa	e1e8d55c706ebfc3586551ef3e39b0	e18610c05f8d2997ea5b827525af3a	814d63ad75ee01be7ecee119ad3385	7ed5e249f5a8fe881b026b638c027c
MSTRG.2250	346.2293347169679	253.76425799450269	253.76425799450269	930.2142645364925	930.2142645364925	1090.3150498938867	839.4026471887724	1071.046878485135	1071.046878485135
MSTRG.2251	153.65797563807797	169.7847193776169	169.7847193776169	496.2710741269277	496.2710741269277	540.2461958933673	517.4726546589876	491.37634568493655	491.37634568493655
MSTRG.2252	0.0	0.0	0.0	84.67184203113459	84.67184203113459	87.31251650801896	76.30933156261568	74.85811516293955	74.85811516293955
MSTRG.2253	220.50917283126773	217.25141511759583	217.25141511759583	138.76774110658167	138.76774110658167	173.53362655968766	164.54199618189006	129.56212239739537	129.56212239739537
MSTRG.2255	15.96446500135875	14.605137150762745	14.605137150762745	0.0	0.0	0.0	0.0	19.194388503317835	19.194388503317835
MSTRG.2256	205.5424868924939	217.25141511759583	217.25141511759583	546.8389797844109	546.8389797844109	625.3758994886857	547.6784317358563	627.6565040584932	627.6565040584932
MSTRG.2257	204.544707829909	110.45134970264326	110.45134970264326	47.03991223951921	47.03991223951921	0.0	29.410888206424794	41.267935282133344	41.267935282133344
MSTRG.2258	33.924488127887344	36.51284287690686	36.51284287690686	22.343958313771626	22.343958313771626	19.645316214304266	23.051777242873488	29.75130218014264	29.75130218014264
MSTRG.2259	12.971127813603985	31.035916445370834	31.035916445370834	84.67184203113459	84.67184203113459	90.58673587706967	151.02888538434354	76.77755401327134	76.77755401327134
MSTRG.226	2462.518726459587	1054.3083380706855	1054.3083380706855	1929.8123996262757	1929.8123996262757	1687.3143815174662	1275.001748192037	2046.121814453681	2046.121814453681
MSTRG.2260	0.0	0.0	0.0	0.0	0.0	14.18828393255308	62.79622076506915	17.274949652986052	17.274949652986052
MSTRG.2261	56.873406567340545	20.082063582298773	20.082063582298773	0.0	0.0	15.279690388903317	23.051777242873488	15.355510802654267	15.355510802654267
MSTRG.2262	135.69795251154937	86.7180018326538	86.7180018326538	34.10393637365143	34.10393637365143	36.01641305955782	46.89844335619089	35.50961873113799	35.50961873113799
MSTRG.2264	189.57802189113517	134.18469757263273	134.18469757263273	25.871951731735567	25.871951731735567	14.18828393255308	23.8466661133174	22.07354677881551	22.07354677881551
MSTRG.2265	191.57358001630502	159.74368758646753	159.74368758646753	371.6153066922018	371.6153066922018	396.180543655136	392.6751019992932	314.78797145441246	314.78797145441246
MSTRG.2267	10.97556968843414	14.605137150762745	14.605137150762745	0.0	0.0	22.919535583354975	16.69266627932218	25.912424479479075	25.912424479479075
MSTRG.2268	70.84231344352945	66.63593825035503	66.63593825035503	61.151885911374976	61.151885911374976	52.387509904811374	61.206443024181326	63.34148206094885	63.34148206094885
MSTRG.2269	97.78234813332234	89.4564650484218	89.4564650484218	315.1674120047787	315.1674120047787	464.9391504052009	253.56954967160834	336.86151823322797	336.86151823322797
MSTRG.227	29.933371877547657	52.03080109959228	52.03080109959228	14.111973671855765	14.111973671855765	20.7367226706545	19.07733289065392	20.154107928483725	20.154107928483725
MSTRG.2270	20.95336031428336	13.692316078840074	13.692316078840074	121.12777401676198	121.12777401676198	110.23205209137393	279.0059935258136	113.24689216957522	113.24689216957522
MSTRG.2271	147.67130126256845	127.79495006917402	127.79495006917402	123.47976962873794	123.47976962873794	169.16800073428672	190.7733289065392	139.1593166490543	139.1593166490543
MSTRG.2272	0.0	0.0	0.0	0.0	0.0	0.0	8.743777574883048	0.0	0.0
MSTRG.2273	0.0	0.0	0.0	0.0	0.0	0.0	4.76933322266348	5.7583165509953504	5.7583165509953504
MSTRG.2274	187.58246376596531	102.23596005533922	102.23596005533922	44.68791662754325	44.68791662754325	50.2046969921109	57.23199867196176	51.82484895895815	51.82484895895815
MSTRG.2275	32.926709065302425	13.692316078840074	13.692316078840074	0.0	0.0	8.731251650801896	0.0	7.677755401327134	7.677755401327134
MSTRG.2276	760.3076456897105	581.4670228147418	581.4670228147418	932.5662601484684	932.5662601484684	1137.2455275169468	1102.5108633057077	1053.7719288321491	1053.7719288321491
MSTRG.2277	3.9911162503396875	0.0	0.0	2.3519956119759606	2.3519956119759606	4.365625825400948	8.743777574883048	1.9194388503317834	1.9194388503317834
MSTRG.2278	16.962244063943672	14.605137150762745	14.605137150762745	0.0	0.0	6.548438738101422	3.1795554817756533	4.798597125829459	4.798597125829459
MSTRG.2279	0.0	6.389747503458701	6.389747503458701	8.231984641915862	8.231984641915862	16.371096845253554	16.69266627932218	12.476352527156592	12.476352527156592
MSTRG.228	42.90449969115164	28.29745322960282	28.29745322960282	104.66380473293025	104.66380473293025	87.31251650801896	120.82310830747483	95.97194251658917	95.97194251658917
MSTRG.2280	274.3892422108535	304.8822380221723	304.8822380221723	333.9833769005864	333.9833769005864	285.94849156376205	403.80354618550797	305.19077720275357	305.19077720275357
